V_rms,I_rms,Active_Power,Apparent_Power,Reactive_Power,Power_Factor,I_Fund,I_3rd,I_5th,I_7th,THD
229.7266,7.2169003,1592.8464,1657.9138,459.9115,0.96075344,5.003127,1.0026848,0.0027268194,0.0031676353,0.20092687
229.86191,7.2155557,1593.3641,1658.5814,460.52478,0.9606789,5.001924,1.0039905,0.0024171022,0.005206612,0.20120619
229.85042,7.212323,1592.8622,1657.7555,459.28555,0.9608547,5.0000596,1.0015634,0.0035848918,0.0026362604,0.2008182
229.96272,7.208552,1593.1653,1657.6982,458.0261,0.9610707,4.997891,0.9989927,0.0045053293,0.0034969074,0.20035899
229.80531,7.207633,1591.7885,1656.3523,457.9438,0.96102047,4.997434,0.99768955,0.0049033375,0.0056852256,0.20018056
229.8496,7.20526,1591.2762,1656.126,458.9044,0.9608425,4.9962964,0.9951362,0.0022994417,0.0034571302,0.19964881
229.90627,7.226579,1596.8218,1661.4358,458.83444,0.9611095,5.0106907,1.0001185,0.00294637,0.0055678454,0.20004185
229.63828,7.205502,1588.8154,1654.659,462.1278,0.96020716,4.9937024,1.0085795,0.011828243,0.0103292,0.20249932
229.68434,7.2085648,1590.6932,1655.6945,459.36813,0.9607408,4.9983873,0.9966506,0.0053674974,0.008720099,0.19984886
229.79276,7.216394,1593.4176,1658.2751,459.2349,0.96088856,5.002538,1.0041189,0.0032628442,0.001160212,0.20117256
229.73654,7.2109227,1592.8649,1656.6124,455.13333,0.9615193,5.0007157,0.9932361,0.0061982158,0.00558595,0.19912592
230.07193,7.213079,1593.8887,1659.527,462.11322,0.9604476,5.0002456,1.0036956,0.0026324634,0.0040951264,0.20116937
229.67429,7.204579,1589.446,1654.7065,460.12506,0.9605607,4.994104,1.0034567,0.00511008,0.0029695232,0.20142473
229.59003,7.209759,1590.5383,1655.2888,458.4422,0.9608826,4.9978395,1.0034934,0.0036432536,0.0054483544,0.20127693
229.87845,7.213188,1593.3435,1658.1565,459.06342,0.96091264,5.001327,0.9984645,0.0048762946,0.007553408,0.2001244
229.7772,7.2239947,1595.7704,1659.9093,456.96365,0.96136,5.00889,0.99979424,0.0012549637,0.0021234527,0.2000523
229.91245,7.2162485,1594.1128,1659.1053,459.82043,0.96082675,5.002441,1.0035082,0.006897981,0.0014558674,0.2011692
229.81926,7.2169695,1593.9874,1658.5986,458.42484,0.9610447,5.00435,0.99689496,0.008582498,0.005784435,0.1997073
229.9976,7.2059407,1592.365,1657.3492,459.5434,0.9607903,4.9958243,0.99996716,0.0039323755,0.009785745,0.20062041
229.9399,7.207629,1592.7007,1657.3215,458.2785,0.96100885,4.996936,0.9999695,0.010690118,0.0067600245,0.20068343
229.74947,7.208121,1591.2267,1656.0619,458.84482,0.96084976,4.996315,1.0051746,0.0039215256,0.00994968,0.20167673
229.79959,7.209585,1592.4062,1656.7596,457.26913,0.961157,4.9984293,1.0000865,0.009238509,0.0033846989,0.20054011
229.80656,7.2069845,1590.9128,1656.2124,460.47345,0.96057296,4.996175,1.0020777,0.00078828883,0.00630736,0.20101142
230.04243,7.216955,1596.0677,1660.2059,457.0025,0.96136737,5.0034747,1.0012951,0.0032719364,0.0026480332,0.20060603
229.78941,7.21417,1593.0598,1657.7397,458.54318,0.960983,5.001936,0.99905735,0.011765029,0.0042688325,0.20020129
229.837,7.202787,1590.4562,1655.4669,459.36905,0.96072966,4.993119,1.0018772,0.008280689,0.0014542841,0.20115802
229.86432,7.2094073,1592.1681,1657.1855,459.63535,0.9607664,4.99731,1.0048363,0.006541165,0.0077044195,0.20157006
229.92192,7.2129383,1593.2925,1658.4127,460.16492,0.9607334,5.0015,0.99707,0.0032333,0.005895748,0.19976373
229.88144,7.2054935,1591.053,1656.4092,460.69717,0.96054345,4.995545,0.99973136,0.0034113524,0.009563297,0.20058806
229.73419,7.215373,1592.6223,1657.6179,459.62103,0.96078974,5.001636,1.0049572,0.0037288775,0.0064784926,0.20137924
230.03625,7.209424,1594.1927,1658.429,457.09494,0.9612669,4.9991384,0.9960767,0.0055754646,0.0020573484,0.19969036
229.79387,7.211416,1592.7047,1657.139,457.60425,0.9611171,5.0002313,0.9971686,0.015666606,0.0079371985,0.19998546
229.78477,7.2014704,1591.0399,1654.7882,454.88046,0.96147645,4.994284,0.9915093,0.0055918205,0.0077585434,0.19899763
229.66586,7.2075143,1590.3234,1655.3201,459.2993,0.9607347,4.998155,0.9939848,0.005002128,0.0057068025,0.19933084
229.9711,7.2133045,1593.521,1658.8517,460.95526,0.96061695,5.000855,1.0014422,0.006877069,0.0016193572,0.20070024
229.7808,7.2209167,1594.9783,1659.228,457.25494,0.9612773,5.0064077,1.0006453,0.0025768508,0.0039788946,0.20041503
229.84016,7.2144136,1593.3843,1658.162,458.94223,0.960934,5.002022,0.9995723,0.0045088967,0.006091996,0.20028813
229.69379,7.2181854,1592.8624,1657.9724,460.06693,0.9607292,5.0032988,1.0067075,0.0043602996,0.0068313046,0.20166928
229.8384,7.2057824,1591.4998,1656.1654,458.27115,0.9609546,4.9959044,0.9985409,0.0011349565,0.004655733,0.20042369
229.75269,7.203893,1590.8182,1655.1138,456.8355,0.96115345,4.9952693,0.99518967,0.003981739,0.0052656033,0.19972079
229.9061,7.2076397,1592.2133,1657.0802,459.09888,0.96085465,4.9976873,0.9964719,0.004885891,0.0037038452,0.19991238
229.6916,7.2035,1589.6798,1654.5835,458.87305,0.9607734,4.9939513,1.000605,0.0049833795,0.003159587,0.20080934
229.91194,7.21504,1593.9695,1658.824,459.3017,0.96090335,5.002327,1.0001209,0.0110984,0.0049045016,0.20041911
230.1272,7.2181935,1596.4152,1661.1027,459.04294,0.96105754,5.004788,0.9990065,0.0055268337,0.006970028,0.20013466
229.8297,7.2111163,1591.9503,1657.3287,460.90417,0.9605519,4.998739,1.0038846,0.00639488,0.00778086,0.20131789
229.75082,7.212285,1592.2168,1657.0284,458.89987,0.9608868,4.999555,1.0039983,0.00056788704,0.009180765,0.20131233
229.87709,7.2131114,1592.9602,1658.1292,460.2936,0.9606973,5.001179,0.9989441,0.0071463273,0.00252585,0.20022322
229.95847,7.222559,1595.0095,1660.8885,463.13632,0.9603351,5.0060368,1.008944,0.01163318,0.005143506,0.20197116
229.88828,7.2111025,1592.9819,1657.7478,458.84253,0.96093136,4.99907,1.0019844,0.0032543088,0.0027025838,0.20096478
229.80838,7.2161303,1593.5613,1658.3271,458.92404,0.96094507,5.0035954,0.99757236,0.004218926,0.009378905,0.19988689
229.9407,7.204947,1592.0393,1656.7106,458.36743,0.9609641,4.99532,0.99898887,0.001119031,0.007521904,0.20043978
229.75778,7.21537,1592.4811,1657.7875,460.7205,0.9606063,5.002576,1.0002738,0.0074149035,0.0042243977,0.20040198
229.8687,7.213596,1593.9579,1658.1798,457.01025,0.9612697,5.002477,0.9946257,0.0025348284,0.002760853,0.199227
229.48875,7.2129216,1590.4935,1655.2844,458.5813,0.96085817,5.000913,0.9998635,0.0067082224,0.0049396073,0.20036443
229.71649,7.2150083,1592.7643,1657.4064,458.36426,0.96099806,5.0015497,1.0040497,0.013487523,0.009701839,0.20120084
229.74092,7.21047,1591.9309,1656.54,458.1277,0.9609975,4.9999447,0.9953136,0.005910252,0.0062848683,0.19960101
229.5933,7.2036467,1589.0284,1653.909,458.69824,0.9607713,4.9935637,1.0024105,0.008195205,0.0025444087,0.20131987
229.69743,7.2149544,1592.3003,1657.2565,459.43323,0.960805,5.0014753,1.0043918,0.006606486,0.00896598,0.2012396
229.9592,7.2132187,1594.042,1658.746,458.76825,0.9609922,5.000778,1.0014534,0.004388651,0.0072766813,0.20071644
229.956,7.2136574,1594.3257,1658.8236,458.06293,0.9611182,5.001719,0.99845755,0.00324388,0.0018245474,0.20005445
229.8084,7.21585,1592.9282,1658.263,460.88562,0.96060055,5.001863,1.0053146,0.008747587,0.003485589,0.20148157
229.72668,7.2142687,1592.2538,1657.31,459.78748,0.9607459,5.0024157,0.9966119,0.007214099,0.005612515,0.19977206
230.05388,7.2132626,1594.3223,1659.4391,460.2983,0.96075976,5.00053,1.0029585,0.0035074507,0.00498292,0.20101053
229.87761,7.2088823,1592.5585,1657.1606,458.19067,0.96101636,5.000013,0.9895112,0.01079966,0.007780843,0.19838011
229.73378,7.211931,1591.6929,1656.8242,459.9788,0.960689,5.0006633,0.9970967,0.0018113827,0.006889143,0.19990863
229.9706,7.215437,1594.9491,1659.3384,457.75656,0.9611958,5.0030293,0.99782544,0.0029111144,0.005162248,0.19997506
229.81897,7.208168,1591.6075,1656.5739,459.3714,0.96078277,4.998004,0.9967051,0.0045924373,0.002877533,0.19996557
229.84042,7.214198,1593.5491,1658.1144,458.19687,0.96106106,5.0003843,1.0068341,0.004661978,0.0034041868,0.20182778
229.8119,7.214647,1593.3951,1658.0118,458.36115,0.9610276,5.0019894,1.0001903,0.0004016629,0.008560315,0.2004863
229.73224,7.2016315,1590.2039,1654.4468,456.55872,0.96116954,4.9927135,1.0000881,0.0057961135,0.0031416086,0.20074925
229.91241,7.2116494,1592.6484,1658.0477,461.0781,0.9605565,4.9986134,1.0059472,0.0019168621,0.009057679,0.20183232
229.94327,7.2080956,1592.6622,1657.4531,458.88727,0.9609094,4.99665,1.0034082,0.00015779419,0.0020455709,0.20131332
229.73126,7.2128673,1592.1473,1657.0211,459.11414,0.96084917,5.001901,0.9946249,0.002543054,0.00054948084,0.1992964
229.88748,7.2143774,1593.4917,1658.4951,459.77194,0.9608058,5.0011206,1.0038627,0.0029315103,0.0012947979,0.20119397
229.79893,7.209345,1591.7571,1656.6997,459.30725,0.96080005,4.9978795,1.001505,0.0033367495,0.007582894,0.2009363
229.84023,7.202112,1591.1702,1655.3351,456.4121,0.96123743,4.9939046,0.99582654,0.0043179486,0.0054570474,0.19985643
229.81253,7.2056603,1591.5438,1655.951,457.34216,0.96110564,4.995984,0.99802583,0.0054839957,0.0036098817,0.20025611
229.71991,7.2119675,1591.9221,1656.7325,458.85364,0.9608806,4.999988,1.0007069,0.001253905,0.004942216,0.20063613
229.7078,7.215276,1593.4572,1657.405,455.94513,0.96141684,5.002971,0.99768746,0.008776544,0.0058311378,0.19991925
229.67015,7.2099586,1591.151,1655.9122,458.56693,0.96089095,4.999052,0.9978285,0.0002919568,0.001693385,0.20016077
229.99637,7.2069807,1592.8014,1657.5795,458.86087,0.9609201,4.995832,1.0036118,0.0046003414,0.005329916,0.20136051
229.76476,7.2095103,1592.4198,1656.4913,456.24835,0.961321,4.999997,0.9918902,0.0010530514,0.004541391,0.19886401
229.71407,7.214168,1591.8271,1657.1958,460.8517,0.96055466,5.000627,1.0057918,0.005496369,0.002978772,0.20155327
229.70255,7.2147064,1592.139,1657.2365,459.9193,0.96071935,5.0010667,1.0052344,0.0037529469,0.0017095106,0.20148583
229.87238,7.206907,1592.2207,1656.6688,457.58566,0.9610978,4.998026,0.9922912,0.005221011,0.0038004494,0.19902639
229.75352,7.218102,1594.1318,1658.3844,457.14603,0.9612559,5.0061727,0.99203765,0.007786479,0.00212686,0.1986254
229.99586,7.2185807,1595.4346,1660.2437,459.3448,0.9609641,5.0044155,1.002512,0.0074149277,0.0046736277,0.20079869
229.97655,7.209738,1593.5422,1658.0706,458.06262,0.9610822,4.998276,1.0013345,0.0025559086,0.0016117734,0.20080858
229.69589,7.2075057,1591.1022,1655.5344,457.37103,0.9610807,4.9982944,0.993202,0.003572972,0.0020110868,0.1991782
229.68423,7.214345,1592.2407,1657.0212,458.79102,0.9609054,5.0012755,1.0031397,0.005550517,0.0049139434,0.20100956
230.04758,7.203152,1591.8894,1657.0677,460.1755,0.9606665,4.9929643,1.0041391,0.001217788,0.0020549493,0.20158125
229.72543,7.200547,1589.4132,1654.1488,458.22916,0.9608647,4.9919567,0.99985963,0.007358759,0.0061004246,0.20075342
229.78642,7.21145,1592.3058,1657.0933,458.8249,0.9609029,4.999433,1.0016726,0.0051459316,0.002002903,0.20084444
229.84848,7.2060704,1591.2051,1656.3043,459.79376,0.9606961,4.995442,1.0024544,0.0020605733,0.00464428,0.20111494
229.77548,7.209333,1592.157,1656.528,457.29755,0.96114105,4.9987884,0.997204,0.007210583,0.0101207625,0.19998443
229.90715,7.2061195,1591.4688,1656.7384,460.4447,0.96060354,4.995123,1.0039419,0.00184013,0.007917036,0.2014754
229.92044,7.2050962,1591.8821,1656.5989,458.50958,0.960934,4.994909,1.0013704,0.0033743412,0.0038593004,0.20096983
229.67245,7.2056165,1589.8281,1654.9316,459.61438,0.9606609,4.994019,1.0078732,0.004064919,0.00797401,0.20225579
229.91652,7.2051616,1592.1013,1656.5857,457.7002,0.96107394,4.996496,0.9940294,0.005054425,0.0043355245,0.19935906
229.86806,7.2215705,1595.865,1660.0083,456.99323,0.96135956,5.006855,1.0011282,0.002830918,0.0030370897,0.20041817
229.84671,7.208196,1592.592,1656.7803,456.69632,0.9612572,4.998722,0.99334365,0.00599856,0.0034150719,0.19923365
229.70673,7.2119565,1591.8706,1656.6349,458.6799,0.9609061,5.00033,0.9989875,0.006125155,0.0077777654,0.20027298
229.75961,7.2060404,1591.019,1655.657,458.1034,0.9609593,4.9955454,1.0013045,0.008112074,0.003936627,0.20098478
229.9135,7.2056866,1592.8057,1656.6846,455.60297,0.9614417,4.997372,0.9910305,0.009209765,0.007575481,0.19882442
229.75478,7.22234,1594.9547,1659.3671,457.84143,0.96118253,5.0089536,0.9932416,0.0007271108,0.0015695589,0.19879586
229.77922,7.2121215,1592.2318,1657.1957,459.45123,0.9607989,5.0000014,1.0012745,0.008382952,0.009396515,0.20073204
229.92882,7.212847,1592.775,1658.4414,462.05597,0.96040475,4.9994917,1.0064936,0.007347264,0.0010137695,0.20177945
229.57155,7.212018,1591.1915,1655.6742,457.56586,0.96105355,5.0012536,0.99481887,0.003925593,0.0014820892,0.19936389
229.99524,7.229256,1597.515,1662.6945,460.97583,0.9607989,5.011184,1.0066992,0.0020836873,0.00861441,0.20145136
229.90215,7.21834,1594.8351,1659.5118,458.78183,0.9610266,5.003837,1.0045041,0.009018736,0.006200009,0.20122406
229.69574,7.2137566,1592.2079,1656.9692,458.71655,0.9609158,5.001993,0.9973466,0.010237691,0.0047809267,0.19984742
230.0601,7.216953,1594.5138,1660.3329,462.851,0.9603579,5.0030427,1.0036297,0.0012855064,0.0077989497,0.20105179
229.66371,7.224878,1594.4692,1659.2922,459.25867,0.9609333,5.0092363,1.0014983,0.0028899496,0.0018741972,0.20032758
229.8233,7.2041955,1591.43,1655.6921,456.8005,0.9611872,4.9955683,0.9949579,0.0041022277,0.0020800282,0.19962822
229.92021,7.210386,1593.4843,1657.8135,457.3326,0.9611964,4.999227,0.998462,0.0035099525,0.0059447647,0.20028712
229.73964,7.2136216,1592.252,1657.2549,459.59488,0.96077675,5.000777,1.0025761,0.0021023315,0.0045705577,0.20100603
229.89824,7.209113,1592.1083,1657.3624,460.47958,0.96062773,4.9973536,1.0036288,0.0049727946,0.0020850236,0.20131454
229.84532,7.2067595,1591.4369,1656.44,459.4797,0.96075743,4.996905,0.99713564,0.00480846,0.0027627153,0.20009317
229.85265,7.2035756,1591.2184,1655.7609,457.7861,0.96101946,4.99551,0.9927292,0.0028556231,0.004232238,0.19924778
229.66371,7.210277,1591.9089,1655.939,456.02597,0.9613331,5.0001616,0.9940282,0.0056624967,0.005768301,0.1992355
229.823,7.2118583,1593.0676,1657.4508,457.46997,0.9611553,5.000629,0.99724656,0.0019389661,0.004054798,0.199891
229.89288,7.199436,1590.1521,1655.0991,459.09613,0.96075946,4.9904685,1.0031854,0.0006310427,0.0058229975,0.20150213
229.92699,7.21207,1594.5997,1658.2496,455.02008,0.9616163,5.000209,1.0003351,0.006532083,0.002298747,0.2004803
229.72809,7.2035713,1590.551,1654.8627,456.8567,0.9611378,4.995052,0.9947908,0.0048542903,0.005235617,0.19971517
229.87305,7.213464,1593.0303,1658.1809,460.23724,0.9607096,4.999966,1.0060996,0.0072615817,0.004928143,0.20173736
229.66504,7.2125134,1592.217,1656.4622,456.8497,0.9612155,5.0004926,1.0002091,0.005418376,0.004811812,0.20050544
229.7791,7.20949,1591.789,1656.5901,458.80154,0.9608828,4.997675,1.0033952,0.0051987283,0.0042368434,0.20125303
229.4804,7.207196,1589.1674,1653.9103,458.22076,0.96085465,4.997102,0.9979125,0.0046093585,0.005521274,0.20019719
229.60257,7.211,1591.403,1655.6642,456.79382,0.961187,5.0000787,0.99655604,0.007973891,0.008190752,0.19984415
229.81999,7.2159534,1593.2332,1658.3704,460.21753,0.9607222,5.0021815,1.0040222,0.0012650571,0.008104456,0.2012267
229.83423,7.2094812,1591.6057,1656.9855,460.86032,0.9605429,4.9972916,1.0051128,0.005297297,0.0025768918,0.20164223
229.89534,7.201129,1590.2308,1655.506,460.28888,0.9605709,4.99091,1.0071084,0.005945214,0.0034174344,0.20225519
229.59198,7.2126026,1591.0582,1655.9557,459.04593,0.96080965,5.000357,1.0011116,0.007962921,0.012909364,0.20071055
229.94759,7.2097187,1593.4818,1657.8575,457.50092,0.96116936,4.99833,1.0011221,0.003990777,0.0114405155,0.20073791
229.77617,7.2175856,1593.155,1658.4292,460.69974,0.960641,5.0046396,0.9979569,0.00248631,0.009434961,0.1998497
229.76526,7.2084556,1591.483,1656.2527,458.64423,0.96089387,4.996723,1.004543,0.005271258,0.0050655752,0.20149526
229.62648,7.2103353,1590.5054,1655.684,459.98044,0.96063346,4.998951,1.0002599,0.006119373,0.0035225265,0.20053728
229.71841,7.209336,1590.8344,1656.1172,460.40244,0.96058077,4.997363,1.0045397,0.00096999056,0.0054888627,0.20146917
229.85797,7.2157664,1593.6488,1658.6014,459.61072,0.960839,5.002653,1.0010351,0.0014472218,0.008846267,0.20060672
229.83444,7.2094493,1592.2106,1656.9797,458.74545,0.9609113,4.999578,0.9937624,0.005885499,0.008165649,0.19924578
229.98167,7.2131863,1593.7661,1658.9006,460.28336,0.96073633,5.0012426,0.998782,0.0026719228,0.008208906,0.20021461
230.06618,7.2232256,1596.497,1661.82,461.3491,0.96069187,5.00779,1.0023279,0.005181215,0.003688007,0.20064245
229.86493,7.2148566,1593.8545,1658.4425,458.32217,0.96105504,5.0012784,1.004226,0.0068784594,0.0048323493,0.201373
229.91685,7.223933,1596.5641,1660.904,457.80472,0.9612621,5.0092545,0.9973709,0.00023995638,0.0013387996,0.19963266
229.99013,7.202942,1591.0522,1656.6056,461.40494,0.9604292,4.9943676,0.9962858,0.0018618758,0.0048719086,0.19997333
229.69423,7.215,1592.5383,1657.244,458.56192,0.9609559,5.0017624,1.002743,0.002271271,0.0022310775,0.20097527
229.71973,7.2050023,1590.6746,1655.1311,457.39838,0.96105653,4.995576,0.9977809,0.0035811043,0.00275064,0.20020205
229.87303,7.2072806,1592.4497,1656.7594,457.11688,0.9611834,4.9972334,0.99734104,0.006361882,0.008726497,0.20012215
229.83855,7.220396,1594.8195,1659.5254,458.8851,0.9610093,5.00622,0.9999026,0.005499188,0.002032466,0.20023327
229.94725,7.2114167,1593.5856,1658.2455,458.54428,0.96100706,5.0003014,0.996978,0.004401401,0.0016728056,0.1999134
229.69731,7.2143645,1591.6727,1657.1201,461.1126,0.96050537,5.0008616,1.0047662,0.0045709284,0.0014266977,0.20145091
229.77232,7.208437,1591.9435,1656.2993,457.21252,0.9611448,4.998882,0.9935039,0.0036186127,0.0029581867,0.19924088
229.84427,7.2109156,1592.7942,1657.3876,458.1925,0.96102697,4.9993563,1.000092,0.007552125,0.0050442815,0.20053409
229.92006,7.2178483,1595.095,1659.5282,457.9365,0.9611738,5.004826,0.997515,0.0039526396,0.011835268,0.19984956
229.93713,7.2104983,1593.0056,1657.9613,459.5311,0.9608219,4.9972544,1.009123,0.006719575,0.0060772267,0.2024114
229.83876,7.2131624,1593.0477,1657.8644,459.035,0.9609035,5.000481,1.0028287,0.0101421,0.0029966224,0.20098259
229.90611,7.210874,1593.1361,1657.8241,458.58252,0.96098024,5.000159,0.9957832,0.0059523797,0.0053416328,0.19967015
229.87718,7.202467,1590.867,1655.6829,458.72443,0.96085244,4.9938064,0.9970653,0.008744702,0.0021902877,0.20021436
229.76022,7.2114873,1591.7788,1656.9128,460.00043,0.96068954,4.9985514,1.0063372,0.0040947525,0.0050147646,0.20177767
229.77008,7.2225585,1594.9215,1659.5277,458.53888,0.96106946,5.0080056,0.9987039,0.00785135,0.0045749363,0.19993562
229.74649,7.210784,1591.9333,1656.6523,458.52505,0.96093386,4.9986734,1.0031579,0.0048076147,0.009321762,0.20114696
229.85283,7.207055,1592.258,1656.562,457.06876,0.9611823,4.997291,0.9960011,0.004172352,0.011396464,0.19989848
229.92488,7.2103753,1593.3611,1657.8447,457.87506,0.9611039,5.000868,0.9902144,0.0047101267,0.006253384,0.19856878
229.9188,7.218091,1594.7869,1659.5747,459.17657,0.96096116,5.003913,1.0031797,0.001472087,0.0037174055,0.20096743
229.741,7.2133536,1592.881,1657.203,457.22192,0.9611864,5.001874,0.9959802,0.0066214036,0.006357388,0.19967578
229.76006,7.2114697,1592.5586,1656.9077,457.27444,0.96116316,5.001425,0.9916147,0.004501348,0.004993004,0.19878004
229.75061,7.2061057,1590.8568,1655.6072,458.48645,0.96089023,4.9964404,0.99713814,0.0055430774,0.00042138624,0.20009886
229.62277,7.2178006,1592.6873,1657.3715,458.5058,0.9609718,5.004075,1.0011619,0.0050941636,0.00445601,0.20059097
229.84956,7.21958,1594.5651,1659.4174,459.37793,0.96091866,5.004948,1.0033967,0.0036139644,0.003962786,0.2009644
229.79477,7.214723,1593.5024,1657.9056,457.60385,0.96115386,5.003606,0.99266726,0.015424975,0.004439768,0.19886164
229.8228,7.209789,1591.3845,1656.9739,461.5816,0.9604162,4.996948,1.0077996,0.0038526813,0.003250969,0.2022179
229.84073,7.2018666,1589.8817,1655.2822,460.6902,0.9604898,4.9925265,1.0017482,0.0064137853,0.0042982926,0.20111169
229.70758,7.2159066,1592.6418,1657.5483,459.30228,0.96084183,5.0020947,1.00428,0.002088774,0.0014285168,0.20128192
229.90704,7.212248,1593.4442,1658.1465,458.67783,0.96097916,5.000547,0.9989507,0.005482746,0.008410009,0.20025843
229.59166,7.211312,1591.2227,1655.6571,457.39575,0.9610823,4.9993076,1.0014466,0.0036111956,0.005522448,0.20087242
229.83458,7.2142615,1593.6035,1658.0867,457.90778,0.9611099,5.0032415,0.9927578,0.0012145516,0.0048265606,0.19890776
229.8425,7.202937,1589.9816,1655.541,461.27524,0.9603999,4.9930077,1.0030637,0.00834417,0.0010633005,0.20138165
229.77197,7.2055416,1590.6578,1655.6315,459.264,0.96075594,4.994671,1.004158,0.0020831067,0.0039382353,0.20152861
229.7839,7.1987076,1589.2672,1654.1471,458.72928,0.9607774,4.990062,1.0025687,0.003065058,0.008733549,0.20139506
230.01958,7.21763,1594.7686,1660.1962,461.48108,0.9605904,5.0035653,1.0032413,0.0028576842,0.0027172212,0.20099874
229.8255,7.20821,1592.1163,1656.6305,457.80997,0.96105707,4.99747,0.9995799,0.0047898493,0.010459822,0.20054552
229.93149,7.213838,1594.6074,1658.6886,456.59027,0.9613664,5.001591,0.9997611,0.004188461,0.0058271172,0.20031779
229.76341,7.2127795,1592.7804,1657.2328,457.68045,0.9611084,5.0000334,1.0035805,0.005000127,0.0012074909,0.20117557
229.84456,7.2122793,1592.9315,1657.7031,458.8559,0.9609269,5.000457,0.999643,0.0027685612,0.004990804,0.20037368
229.64839,7.2038965,1589.098,1654.3633,460.09253,0.96054965,4.993283,1.0053469,0.0049291793,0.000475468,0.20178701
229.84906,7.2106457,1592.5067,1657.3601,459.09137,0.9608695,4.999423,0.9988416,0.0047300505,0.005404605,0.20027153
229.7753,7.219782,1594.0977,1658.9275,459.23123,0.9609206,5.0060463,0.9988058,0.008225393,0.0041427705,0.1999708
229.84065,7.2058535,1591.4644,1656.1981,458.5119,0.96091425,4.9959507,0.9988895,0.0023025197,0.0028302576,0.20042668
229.64772,7.212789,1590.887,1656.4005,461.23898,0.9604482,4.999905,1.0042114,0.005717886,0.0017101358,0.20131044
229.77199,7.200106,1590.401,1654.3827,455.63913,0.9613259,4.9927797,0.9939801,0.0070351865,0.005888822,0.19957885
230.08478,7.212129,1594.6534,1659.4011,459.0123,0.9609813,5.0005517,0.9984214,0.0061116004,0.008604824,0.20016646
229.5233,7.220458,1592.6581,1657.2633,458.216,0.96101695,5.0058618,1.001893,0.00073617353,0.0068770866,0.20065162
229.75856,7.2167616,1593.7926,1658.1128,457.34335,0.9612088,5.00285,1.0036051,0.004965476,0.0023940126,0.20111337
229.82733,7.2237353,1595.91,1660.2118,457.57428,0.96126896,5.010374,0.9908029,0.008938641,0.0047665983,0.19831842
229.70515,7.2037473,1589.8749,1654.7378,458.75394,0.96080166,4.993817,1.0019562,0.005621095,0.005073533,0.20113204
229.79605,7.2168646,1593.4794,1658.407,459.49686,0.9608494,5.002536,1.0054913,0.0015239108,0.0045855055,0.20151196
229.78067,7.205977,1590.5945,1655.7942,460.06952,0.9606232,4.994071,1.0088115,0.010205365,0.0048868894,0.20246166
230.00763,7.217733,1594.9056,1660.1337,460.78137,0.9607092,5.0032215,1.0050315,0.0058487616,0.0037349102,0.20142654
229.53133,7.2182426,1591.3612,1656.8129,461.08368,0.9604955,5.0042567,1.0021946,0.0031333643,0.005340115,0.20072131
229.82298,7.2242556,1595.2211,1660.2999,460.28894,0.9608029,5.008275,1.0034534,0.0064943666,0.006837339,0.20087643
229.93361,7.2121496,1593.5583,1658.3156,458.89255,0.96095,4.999508,1.0036533,0.0037700727,0.002768111,0.20126754
229.62926,7.2067385,1590.2378,1654.8779,458.00095,0.9609396,4.996106,1.0013566,0.0050129136,0.0029746634,0.20090269
229.88391,7.214541,1593.3241,1658.507,460.39487,0.9606979,5.001333,1.0030392,0.005346096,0.009265906,0.20108968
229.864,7.209611,1591.9312,1657.23,460.6153,0.9605976,4.998145,1.0015882,0.0060937055,0.006919655,0.20085245
229.60742,7.2131224,1591.6188,1656.1864,457.93353,0.9610143,5.0002675,1.0033683,0.008237065,0.006254121,0.20117556
229.9082,7.2187133,1594.972,1659.6414,458.7739,0.9610342,5.005284,0.99847984,0.009098915,0.0054632397,0.19999528
229.75935,7.2264414,1595.6875,1660.3425,458.8232,0.9610592,5.0099716,1.002625,0.005210493,0.0013411494,0.20069017
229.74802,7.2212324,1593.7697,1659.0638,460.8589,0.960644,5.0058393,1.0048808,0.00071960036,0.008557841,0.20122743
230.0427,7.214241,1594.5459,1659.5834,460.04398,0.96081096,5.000952,1.0039213,0.011123056,0.0073876805,0.2012693
229.96393,7.2010417,1590.822,1655.9799,459.95035,0.96065307,4.9922433,1.0001235,0.0047625294,0.0014809775,0.20081185
229.84045,7.2168818,1594.0782,1658.7313,458.58932,0.96102256,5.0036826,1.0000323,0.0024971913,0.005026365,0.20033813
229.8025,7.2014685,1590.521,1654.9155,457.15253,0.9610889,4.992506,0.99999505,0.006057216,0.008005866,0.20084676
229.75514,7.205689,1590.8081,1655.5441,458.42743,0.96089745,4.995362,1.0015,0.003388881,0.004911959,0.2009188
229.9432,7.201215,1591.1941,1655.8704,458.26654,0.9609412,4.993405,0.994775,0.004926247,0.0078045824,0.19972818
229.81924,7.210442,1592.5223,1657.0984,458.09143,0.9610306,4.9993634,0.99856806,0.004932135,0.0059705884,0.20018835
229.8209,7.2218323,1594.8566,1659.728,459.4883,0.96091443,5.0069065,1.0020422,0.0031369915,0.007660189,0.2005533
229.85478,7.2163143,1595.0918,1658.7043,454.9529,0.9616493,5.0049314,0.99168235,0.0049853334,0.0022779335,0.19862741
229.83331,7.225357,1595.4883,1660.6278,460.54523,0.9607741,5.010005,0.9988971,0.0017612714,0.00831592,0.19987424
229.75633,7.214784,1592.0157,1657.6423,461.8051,0.9604097,5.0017886,1.0019923,0.008383055,0.0027394572,0.20079322
